source_file,id,name,locality,region,location,area,district,street,house,network_type,building_type,purpose,residential_complex,res_completed,houses_count,apartments_count,floors_count,porch_count,cluster_id
cluster_Астана-ШР-16.xml,3da926a5-140c-f369-7d7f-97f7ddb1b405,"Альмукан Сембинов улица, 13/3",Астана,Астана город республиканского значения,POINT (71.451243 51.171709),"POLYGON((71.451485 51.171627,71.451569 51.171731,71.451302 51.171817,71.451366 51.171897,71.451749 51.171775,71.451846 51.171895,71.451336 51.172058,71.451256 51.171959,71.451192 51.171879,71.451088 51.171752,71.451025 51.171673,71.451344 51.171572,71.451408 51.171652,71.451485 51.171627))",,Альмукан Сембинов улица,13/3,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,1305511d-4df2-f77f-543d-5f4181d50126,"Алиби Жангельдина улица, 25/1",Астана,Астана город республиканского значения,POINT (71.425894 51.175464),"POLYGON((71.425837 51.175411,71.425978 51.175428,71.425951 51.175516,71.425811 51.1755,71.425837 51.175411))",,Алиби Жангельдина улица,25/1,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,28336d40-e699-f8e9-03f9-fe0134bb9435,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.477002 51.17218),"POLYGON((71.476702 51.172441,71.476495 51.172226,71.477301 51.171918,71.477509 51.172134,71.476702 51.172441))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,04522c9a-a60d-fe52-0479-d2c81d9f4bca,"улица Александра Пушкина, 29/1а",Астана,Астана город республиканского значения,POINT (71.472979 51.166804),"POLYGON((71.47305 51.167013,71.472754 51.166644,71.472907 51.166595,71.473204 51.166964,71.47305 51.167013))",,улица Александра Пушкина,29/1а,ГТС,ADMINISTRATIVE,Административное здание,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,61228790-cc6e-967a-7c92-0bf07e0ba6f8,Объект,Астана,Астана город республиканского значения,POINT (71.428201 51.177439),"POLYGON((71.42818 51.177453,71.428178 51.177426,71.428221 51.177425,71.428223 51.177452,71.42818 51.177453))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,3ba8b523-06cf-1e06-228f-73e42e2de91e,"улица Константин Циолковский, 6/2Б",Астана,Астана город республиканского значения,POINT (71.472388 51.168955),"POLYGON((71.472512 51.168992,71.472359 51.16904,71.47223 51.16888,71.472306 51.168856,71.472345 51.168904,71.472422 51.168879,71.472512 51.168992))",,улица Константин Циолковский,6/2Б,ГТС,COMMERCE,Автосервис,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,8f36b9a9-cb9d-c770-4399-b1b945e4bcee,"улица Евгения Брусиловского, 15/1",Астана,Астана город республиканского значения,POINT (71.458808 51.165627),"POLYGON((71.45884 51.165567,71.458904 51.165648,71.458776 51.165688,71.458712 51.165607,71.45884 51.165567))",,улица Евгения Брусиловского,15/1,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,5ec81069-d2ac-090c-d80e-9416c1a2b2e0,"улица Сакена Сейфуллина, 46/5",Астана,Астана город республиканского значения,POINT (71.443853 51.173353),"POLYGON((71.443784 51.173413,71.443823 51.173281,71.443922 51.173292,71.443883 51.173425,71.443784 51.173413))",,улица Сакена Сейфуллина,46/5,ГТС,ADMINISTRATIVE,Административное здание,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,6b84ae64-b442-f8a4-ba7c-0aeb04e57482,Сооружение,Астана,Астана город республиканского значения,POINT (71.472365 51.164061),"POLYGON((71.472337 51.164147,71.472231 51.164087,71.472393 51.163974,71.472499 51.164034,71.472337 51.164147))",,,,ГТС,OTHER,Сооружение,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,edfad6ca-10fa-f673-e54b-f989a0da97dd,Склад,Астана,Астана город республиканского значения,POINT (71.457363 51.180308),"POLYGON((71.457027 51.180339,71.457411 51.180218,71.457507 51.180338,71.457123 51.180459,71.457027 51.180339))",,,,ГТС,INDUSTRY,Склад,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,b6318d41-3077-54ff-12d4-b86e2b23aeaa,"улица Ахмета Жубанова, 29/1",Астана,Астана город республиканского значения,POINT (71.464977 51.170433),"POLYGON((71.465091 51.170698,71.46471 51.170215,71.464864 51.170167,71.465245 51.17065,71.465091 51.170698))",,улица Ахмета Жубанова,29/1,ГТС,MZHK,Малоэтажный жилой дом,"Астана, улица Ахмета Жубанова, 29/1",True,1.0,28.0,3.0,4.0,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,cab049d5-2cbf-7d17-32f9-31126fa7096c,"улица Бактыораза Бейсекбаева, 13 стр",Астана,Астана город республиканского значения,POINT (71.455726 51.16719),"POLYGON((71.455372 51.16739,71.455257 51.167245,71.455718 51.167101,71.455686 51.167061,71.455839 51.167013,71.456018 51.167238,71.455864 51.167286,71.455833 51.167246,71.455372 51.16739))",,улица Бактыораза Бейсекбаева,13 стр,ГТС,ADMINISTRATIVE,Строящееся административное здание,,True,1.0,,2.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,3739d455-f743-573a-2c6e-3580fc4e6059,"улица Ануара Алимжанова, 15",Астана,Астана город республиканского значения,POINT (71.447704 51.1696),"POLYGON((71.447786 51.169563,71.447762 51.169652,71.447621 51.169637,71.447645 51.169548,71.447786 51.169563))",,улица Ануара Алимжанова,15,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,9927f339-24ff-b1e5-156a-b7bb6435c3ea,"улица Карагандинская, 127Б",Астана,Астана город республиканского значения,POINT (71.448035 51.176397),"POLYGON((71.447967 51.17635,71.44811 51.176354,71.448104 51.176443,71.447961 51.176439,71.447967 51.17635))",,улица Карагандинская,127Б,ГТС,IZHS,Частный дом,,True,1.0,,2.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,73a37cc8-975d-cb65-34b4-7808a6af0d06,Сооружение,Астана,Астана город республиканского значения,POINT (71.426556 51.174338),"POLYGON((71.426387 51.174407,71.426446 51.174231,71.426726 51.174268,71.426667 51.174444,71.426387 51.174407))",,,,ГТС,OTHER,Сооружение,,True,1.0,,2.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,cd679e92-f4ed-2657-5d8f-29981d99ad6b,Торговый павильон,Астана,Астана город республиканского значения,POINT (71.434457 51.177975),"POLYGON((71.434432 51.177986,71.434439 51.17796,71.434481 51.177964,71.434474 51.177991,71.434432 51.177986))",,,,ГТС,COMMERCE,Торговый павильон,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,429322f8-c9c4-7de3-5488-086bf2fa3a51,Объект,Астана,Астана город республиканского значения,POINT (71.472681 51.165415),"POLYGON((71.472653 51.165423,71.472668 51.165398,71.472708 51.165407,71.472694 51.165433,71.472653 51.165423))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,e8796d99-6d68-00a1-6cc2-49ade501a591,"улица Шары Жиенкуловой, 6а",Астана,Астана город республиканского значения,POINT (71.460692 51.176374),"POLYGON((71.460872 51.176244,71.460945 51.176321,71.460823 51.176366,71.460773 51.176385,71.460903 51.176524,71.46078 51.17657,71.460577 51.176353,71.460872 51.176244))",,улица Шары Жиенкуловой,6а,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,5394c494-c9e9-341f-5ef3-6d9c5b87942c,"улица Шары Жиенкуловой, 2/1Б",Астана,Астана город республиканского значения,POINT (71.462843 51.176354),"POLYGON((71.462731 51.176323,71.462872 51.176279,71.462954 51.176384,71.462813 51.176428,71.462731 51.176323))",,улица Шары Жиенкуловой,2/1Б,ГТС,ADMINISTRATIVE,Административное здание,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,bb1892f4-9d61-6e3d-d056-cf6c5af81565,Объект,Астана,Астана город республиканского значения,POINT (71.454165 51.169844),"POLYGON((71.454156 51.169862,71.454136 51.169838,71.454175 51.169826,71.454194 51.16985,71.454156 51.169862))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,1d746784-9aa2-c132-ddf2-f4994da0056f,Хозяйственный корпус,Астана,Астана город республиканского значения,POINT (71.463197 51.1722),"POLYGON((71.463099 51.17202,71.463371 51.172356,71.463294 51.172381,71.463023 51.172044,71.463099 51.17202))",,,,ГТС,INDUSTRY,Хозяйственный корпус,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,24dde04b-37ca-b62b-e39a-de1b58563212,"проспект Абая, 58/1 к1",Астана,Астана город республиканского значения,POINT (71.447582 51.170354),"POLYGON((71.447238 51.170423,71.447419 51.170445,71.44794 51.170508,71.448003 51.170305,71.447652 51.170263,71.447685 51.170157,71.448555 51.170263,71.448596 51.17013,71.447639 51.170014,71.447444 51.16999,71.447192 51.16996,71.447184 51.169986,71.447175 51.170013,71.447428 51.170043,71.447379 51.170202,71.447309 51.170194,71.447238 51.170423))",,проспект Абая,58/1 к1,ГТС,COMMERCE,Автосервис,,True,1.0,,2.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,75149c45-8b1c-4185-d67f-c10022ad43f1,Объект,Астана,Астана город республиканского значения,POINT (71.465691 51.169883),"POLYGON((71.465683 51.169902,71.465661 51.169878,71.465699 51.169865,71.46572 51.169888,71.465683 51.169902))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,ff642bc0-3153-16bc-442e-04d52dec9488,Объект,Астана,Астана город республиканского значения,POINT (71.443934 51.177138),"POLYGON((71.443913 51.177151,71.443913 51.177125,71.443955 51.177125,71.443955 51.177151,71.443913 51.177151))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,ced4c03d-2508-5f1e-ac1c-a632ae324a25,Объект,Астана,Астана город республиканского значения,POINT (71.442111 51.17012),"POLYGON((71.442094 51.170104,71.442136 51.170109,71.442128 51.170136,71.442086 51.170131,71.442094 51.170104))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,c5ba157c-648f-df69-596d-2171e704338a,"проспект Абая, 97/1",Астана,Астана город республиканского значения,POINT (71.464412 51.16662),"POLYGON((71.464449 51.166789,71.464221 51.166499,71.464375 51.166451,71.464603 51.166741,71.464449 51.166789))",,проспект Абая,97/1,ГТС,INDUSTRY,Склад,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,cb3a48a5-7e71-39f0-f2ef-d233e53fb16a,Объект,Астана,Астана город республиканского значения,POINT (71.431569 51.167158),"POLYGON((71.431548 51.167172,71.431548 51.167145,71.43159 51.167145,71.43159 51.167172,71.431548 51.167172))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,e432af6b-a527-fd6d-a4ea-2b9c7cb5b695,"улица Шары Жиенкуловой, 13/6",Астана,Астана город республиканского значения,POINT (71.447513 51.179631),"POLYGON((71.447549 51.179571,71.447608 51.179653,71.447477 51.17969,71.447419 51.179608,71.447549 51.179571))",,улица Шары Жиенкуловой,13/6,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,d9aaec51-ff71-3da9-978c-23e6b42ed168,"улица Сакен Жунисов, 33а",Астана,Астана город республиканского значения,POINT (71.430467 51.177464),"POLYGON((71.430411 51.177411,71.430551 51.177429,71.430523 51.177517,71.430383 51.177499,71.430411 51.177411))",,улица Сакен Жунисов,33а,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,cb4d7401-578a-fb2d-7633-f781db13722e,Объект,Астана,Астана город республиканского значения,POINT (71.461101 51.171488),"POLYGON((71.461079 51.171501,71.461079 51.171474,71.461122 51.171474,71.461122 51.171501,71.461079 51.171501))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,6de67200-2fad-87d2-d7da-ab334eb3a789,Объект,Астана,Астана город республиканского значения,POINT (71.441265 51.173185),"POLYGON((71.44124 51.173195,71.441248 51.173169,71.44129 51.173174,71.441282 51.1732,71.44124 51.173195))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,dd725380-3d47-4f25-d283-ac6b668aa9ce,"улица Карагандинская, 117",Астана,Астана город республиканского значения,POINT (71.446843 51.175805),"POLYGON((71.446927 51.175769,71.446901 51.175857,71.44676 51.175841,71.446786 51.175753,71.446927 51.175769))",,улица Карагандинская,117,ГТС,IZHS,Частный дом,,True,1.0,,1.0,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,4e2902fa-05b2-3cca-4abf-85902af9a089,Объект,Астана,Астана город республиканского значения,POINT (71.450556 51.17426),"POLYGON((71.450535 51.174273,71.450535 51.174246,71.450577 51.174246,71.450577 51.174273,71.450535 51.174273))",,,,ГТС,OTHER,Объект,,True,1.0,,,,a4610153-f2a0-6fc6-1748-7c586d1db3a2
cluster_Астана-ШР-16.xml,d7710903-6b85-6b5a-e76f-9139c9a8d8bb,"Альмукан Сембинов улица, 23а",Астана,Астана город республиканского значения,POINT (71.453956 51.175501),"POLYGON((71.453765 51.175491,71.454059 51.175398,71.454148 51.175511,71.453854 51.175603,71.453765 51.175491))",,Альмукан Сембинов улица,23а,ГТС,MZHK,Общежитие,"Астана, Альмукан Сембинов улица, 23а",True,1.0,50.0,5.0,0.0,a4610153-f2a0-6fc6-1748-7c586d1db3a2
